Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate,archaic_density,uses_rhyme,rhyme_rate_given_uses,uses_colons,colon_density_given_uses,caps_all,cap_rate_given_not_all,high_punct,punct_rate_given_not_all,uses_archaism,archaic_density_given_uses,era_3class
"
                    Life
                ",Anna Lætitia Barbauld,Pre-1800,0.96875,0.9375,2.4271844660194173,0.238095238095238,0.4117647058823529,0.2142857142857142,10.90047393364929,1,0.2142857142857142,1,2.4271844660194173,1,,1,,1,10.90047393364929,Pre-1800
"
                    Amor Vincit Omnia
                ",Edgar Bowers,Post-1900,1.0,0.6470588235294118,0.9433962264150944,0.0555555555555555,0.1904761904761904,0.1290322580645161,0.0,1,0.1290322580645161,1,0.9433962264150944,1,,0,0.6470588235294118,0,,Post-1900
"
                    Love (I)
                ",George Herbert,Pre-1800,1.0,0.9166666666666666,1.7699115044247788,0.4871794871794871,0.25,0.1428571428571428,10.619469026548671,1,0.1428571428571428,1,1.7699115044247788,1,,1,,1,10.619469026548671,Pre-1800
"
                    Carrizo
                ",Crisosto Apache,Post-1900,0.1,0.35,0.0,0.6590909090909091,0.2,0.0,0.0,0,,0,,0,0.1,0,0.35,0,,Post-1900
"
                    Hearing the Battle.—July 21, 1861
                ",Sarah Morgan Bryan Piatt,1800-1900,1.0,0.4761904761904761,1.1363636363636365,0.3484848484848485,0.5294117647058824,0.0,0.5555555555555556,0,,1,1.1363636363636365,1,,0,0.4761904761904761,1,0.5555555555555556,1800-1900
"
                    The Slave Mother
                ",Frances Ellen Watkins Harper,1800-1900,1.0,0.48,0.8771929824561403,0.532258064516129,0.4,0.0425531914893617,0.4291845493562232,1,0.0425531914893617,1,0.8771929824561403,1,,0,0.48,1,0.4291845493562232,1800-1900
"
                    Nellie Clark
                ",Edgar Lee Masters,1800-1900,1.0,0.6428571428571429,1.8018018018018016,0.3023255813953488,0.3043478260869565,0.0,0.0,0,,1,1.8018018018018016,1,,0,0.6428571428571429,0,,1800-1900
"
                    Death
                ",Joe Brainard,Post-1900,0.5526315789473685,0.5526315789473685,0.3021148036253776,0.1742424242424242,0.4415584415584415,0.0,0.0,0,,1,0.3021148036253776,0,0.5526315789473685,0,0.5526315789473685,0,,Post-1900
"
                    The Distances
                ",Jim Carroll,Post-1900,0.0363636363636363,0.3272727272727272,0.4048582995951417,0.4067796610169492,0.2098765432098765,0.0,0.2032520325203252,0,,1,0.4048582995951417,0,0.0363636363636363,0,0.3272727272727272,1,0.2032520325203252,Post-1900
"
                    Venice Beach
                ",Michael Hofmann,Post-1900,0.3,0.8,0.0,0.5798319327731093,0.5833333333333334,0.0,0.5,0,,0,,0,0.3,0,0.8,1,0.5,Post-1900
"
                    My Puppy Loves Flowers
                ",Bruce Lansky,Post-1900,0.75,0.75,0.0,0.4285714285714285,0.1666666666666666,0.2,0.0,1,0.2,0,,0,0.75,0,0.75,0,,Post-1900
"
                    Sonnet 94: They that have power to hurt and will do none
                ",William Shakespeare,Pre-1800,1.0,0.8571428571428571,3.7735849056603774,0.2105263157894736,0.238095238095238,0.16,1.8867924528301887,1,0.16,1,3.7735849056603774,1,,0,0.8571428571428571,1,1.8867924528301887,Pre-1800
"
                    In Memoriam A. H. H. OBIIT MDCCCXXXIII: 67
                ","Alfred, Lord Tennyson",1800-1900,1.0,0.625,3.669724770642202,0.5945945945945946,0.1875,0.0769230769230769,5.5045871559633035,1,0.0769230769230769,1,3.669724770642202,1,,0,0.625,1,5.5045871559633035,1800-1900
"
                    Itylus
                ",Algernon Charles Swinburne,1800-1900,1.0,0.9230769230769232,0.6564551422319475,0.5877862595419847,0.125,0.3333333333333333,10.217391304347826,1,0.3333333333333333,1,0.6564551422319475,1,,1,,1,10.217391304347826,1800-1900
"
                    Poker Star
                ",Richard Brautigan,Post-1900,0.625,0.625,0.0,0.5555555555555556,0.0,0.0,0.0,0,,0,,0,0.625,0,0.625,0,,Post-1900
"
                    Psalm V
                ",Julia Fiedorczuk,Post-1900,0.1666666666666666,0.0833333333333333,0.0,0.275,0.35,0.0,0.0,0,,0,,0,0.1666666666666666,0,0.0833333333333333,0,,Post-1900
"
                    Everyday Escapees
                ",Dean Young,Post-1900,0.3333333333333333,1.0,0.0,0.5,0.2,0.0,0.0,0,,0,,0,0.3333333333333333,1,,0,,Post-1900
"
                    The House of Life: 73. The Choice, III
                ",Dante Gabriel Rossetti,1800-1900,1.0,0.625,4.0650406504065035,0.3777777777777777,0.4210526315789473,0.2222222222222222,11.11111111111111,1,0.2222222222222222,1,4.0650406504065035,1,,0,0.625,1,11.11111111111111,1800-1900
"
                    A Communication Which the Author Had to London, Before She Made Her Will
                ",Isabella Whitney,Pre-1800,0.5405405405405406,0.8108108108108109,1.9138755980861244,0.2025316455696202,0.4651162790697674,0.1791044776119403,6.5420560747663545,1,0.1791044776119403,1,1.9138755980861244,0,0.5405405405405406,0,0.8108108108108109,1,6.5420560747663545,Pre-1800
"
                    Killing Chickens
                ",Bruce Weigl,Post-1900,1.0,0.44,0.0,0.7692307692307693,0.2318840579710145,0.0,0.0,0,,0,,1,,0,0.44,0,,Post-1900
"
                    Tell Life
                ",Fady Joudah,Post-1900,0.8571428571428571,0.7142857142857143,0.0,0.6188340807174888,0.1370967741935483,0.0,0.0,0,,0,,0,0.8571428571428571,0,0.7142857142857143,0,,Post-1900
"
from The Princess: Thy Voice is Heard
                ","Alfred, Lord Tennyson",1800-1900,1.0,1.0,5.357142857142857,0.5,0.0,0.3076923076923077,8.928571428571429,1,0.3076923076923077,1,5.357142857142857,1,,1,,1,8.928571428571429,1800-1900
"
                    Poem Written with Bashō [“A photograph”]
                ",Matthew Rohrer,Post-1900,1.0,1.0,0.0,0.7857142857142857,0.2727272727272727,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    Time and the Garden
                ",Yvor Winters,Post-1900,1.0,0.75,1.015228426395939,0.3636363636363636,0.3478260869565217,0.1707317073170731,0.0,1,0.1707317073170731,1,1.015228426395939,1,,0,0.75,0,,Post-1900
"
                    On Stella's Birth-day
                ",Jonathan Swift,Pre-1800,1.0,0.8461538461538461,0.8130081300813009,0.0638297872340425,0.5,0.1578947368421052,6.504065040650407,1,0.1578947368421052,1,0.8130081300813009,1,,0,0.8461538461538461,1,6.504065040650407,Pre-1800
"
                    The Portrait
                ",Dante Gabriel Rossetti,1800-1900,0.979591836734694,0.4897959183673469,2.2566995768688294,0.3709677419354839,0.4421052631578947,0.1011235955056179,0.9735744089012516,1,0.1011235955056179,1,2.2566995768688294,1,,0,0.4897959183673469,1,0.9735744089012516,1800-1900
"
                    Consolation
                ",Robert Louis Stevenson,1800-1900,1.0,0.4444444444444444,0.5617977528089888,0.4912280701754385,0.9,0.0666666666666666,0.0,1,0.0666666666666666,1,0.5617977528089888,1,,0,0.4444444444444444,0,,1800-1900
"
VII Mon. September [1742] hath xxx days.
                ",Benjamin Franklin,Pre-1800,1.0,0.9333333333333332,2.941176470588235,0.1904761904761904,0.0769230769230769,0.074074074074074,0.0,1,0.074074074074074,1,2.941176470588235,1,,1,,0,,Pre-1800
"
                    Punk Half Panther
                ",Juan Felipe Herrera,Post-1900,0.3803680981595092,0.6012269938650306,0.7168458781362007,1.0717488789237668,0.2352941176470588,0.0041322314049586,0.0,1,0.0041322314049586,1,0.7168458781362007,0,0.3803680981595092,0,0.6012269938650306,0,,Post-1900
"
                    The Thing Written
                ",Stanley Moss,Post-1900,0.3265306122448979,0.7755102040816326,0.0,0.5229357798165137,0.1940298507462686,0.1204819277108433,0.0,1,0.1204819277108433,0,,0,0.3265306122448979,0,0.7755102040816326,0,,Post-1900
"
                    The Guardians
                ",Jill Bialosky,Post-1900,0.32,0.6,0.7462686567164178,0.2439024390243902,0.1578947368421052,0.0,0.0,0,,1,0.7462686567164178,0,0.32,0,0.6,0,,Post-1900
"
                    The Children
                ",Rudyard Kipling,1800-1900,0.9285714285714286,0.9285714285714286,0.6779661016949152,0.175,0.1111111111111111,0.0,0.6578947368421052,0,,1,0.6779661016949152,0,0.9285714285714286,1,,1,0.6578947368421052,1800-1900
"
                    The Mushroom is the Elf of Plants - (1350)
                ",Emily Dickinson,1800-1900,0.9473684210526316,0.5263157894736842,0.0,0.3714285714285714,0.2,0.0909090909090909,0.9803921568627452,1,0.0909090909090909,0,,0,0.9473684210526316,0,0.5263157894736842,1,0.9803921568627452,1800-1900
"
                    Book 2, Epigram 22
                ",Thomas Bastard,Pre-1800,0.9,0.8,3.658536585365854,0.4782608695652174,0.2,0.2666666666666666,0.0,1,0.2666666666666666,1,3.658536585365854,0,0.9,0,0.8,0,,Pre-1800
"
                    Primer
                ",Rita Dove,Post-1900,0.2727272727272727,0.1818181818181818,2.1052631578947367,0.5909090909090909,0.1,0.0,0.0,0,,1,2.1052631578947367,0,0.2727272727272727,0,0.1818181818181818,0,,Post-1900
"
                    Osteosarcoma: A Love Poem
                ",Yvonne Zipter,Post-1900,1.0,0.5,1.1111111111111112,0.7796610169491526,0.3529411764705882,0.0,0.0,0,,1,1.1111111111111112,1,,0,0.5,0,,Post-1900
"
                    The Black Regiment
                ",George Henry Boker,1800-1900,0.625,1.0,3.5616438356164384,0.4032258064516129,0.3103448275862069,0.0,0.5405405405405406,0,,1,3.5616438356164384,0,0.625,1,,1,0.5405405405405406,1800-1900
"
                    Last Snow
                ",Heid E. Erdrich,Post-1900,0.7,0.8,0.0,0.6285714285714286,0.217391304347826,0.0,0.0,0,,0,,0,0.7,0,0.8,0,,Post-1900
"
                    Before I got my eye put out – (336)
                ",Emily Dickinson,1800-1900,1.0,0.75,0.0,0.3953488372093023,0.1666666666666666,0.0,0.0,0,,0,,1,,0,0.75,0,,1800-1900
"
                    A Lecture upon the Shadow
                ",John Donne,Pre-1800,1.0,0.9130434782608696,1.0869565217391304,0.2222222222222222,0.3684210526315789,0.3142857142857143,3.804347826086957,1,0.3142857142857143,1,1.0869565217391304,1,,1,,1,3.804347826086957,Pre-1800
"
                    Lies and Longing
                ",Linda Gregg,Post-1900,0.6190476190476191,0.6190476190476191,0.684931506849315,0.7692307692307693,0.0689655172413793,0.0,0.6666666666666667,0,,1,0.684931506849315,0,0.6190476190476191,0,0.6190476190476191,1,0.6666666666666667,Post-1900
"
                    To the Skylark
                ",William Wordsworth,1800-1900,1.0,0.8333333333333334,4.25531914893617,0.4871794871794871,0.2222222222222222,0.238095238095238,10.638297872340424,1,0.238095238095238,1,4.25531914893617,1,,0,0.8333333333333334,1,10.638297872340424,1800-1900
"
                    Our God, Our Help
                ",Isaac Watts,Pre-1800,0.9722222222222222,0.8333333333333334,2.955665024630542,0.4,0.1612903225806451,0.1739130434782608,4.368932038834951,1,0.1739130434782608,1,2.955665024630542,1,,0,0.8333333333333334,1,4.368932038834951,Pre-1800
"
                    Ode I. 11
                ",Horace,Pre-1800,1.0,0.7777777777777778,2.702702702702702,0.36,0.15,0.0,0.0,0,,1,2.702702702702702,1,,0,0.7777777777777778,0,,Pre-1800
"
                    The Argument
                ",Jane Kenyon,Post-1900,0.1071428571428571,0.3928571428571428,0.0,0.3544303797468354,0.1891891891891892,0.0,0.0,0,,0,,0,0.1071428571428571,0,0.3928571428571428,0,,Post-1900
"
                    Poem
                ",Lucy Ives,Post-1900,1.0,1.0,0.0,0.5137614678899083,0.2413793103448276,0.0,0.0,0,,0,,1,,1,,0,,Post-1900
"
                    South Carolina Morning
                ",Yusef Komunyakaa,Post-1900,0.1111111111111111,0.3333333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,0,,0,,0,0.1111111111111111,0,0.3333333333333333,0,,Post-1900
"
                    Happiness
                ",Paisley Rekdal,Post-1900,0.2045454545454545,0.4318181818181818,1.488095238095238,0.4257425742574257,0.2676056338028169,0.0117647058823529,0.0,1,0.0117647058823529,1,1.488095238095238,0,0.2045454545454545,0,0.4318181818181818,0,,Post-1900
"
                    II. Homunculus
                ",Eileen R. Tabios,Post-1900,0.3333333333333333,0.3809523809523809,1.1673151750972763,0.1616161616161616,0.1940298507462686,0.0,0.0,0,,1,1.1673151750972763,0,0.3333333333333333,0,0.3809523809523809,0,,Post-1900
"
                    Beehive
                ",Jean Toomer,Post-1900,1.0,0.7857142857142857,1.2345679012345678,1.2857142857142858,0.2,0.0,0.0,0,,1,1.2345679012345678,1,,0,0.7857142857142857,0,,Post-1900
"
                    Sonnet 53: What is your substance, whereof are you made
                ",William Shakespeare,Pre-1800,1.0,0.9285714285714286,2.803738317757009,0.5,0.0769230769230769,0.24,3.7037037037037033,1,0.24,1,2.803738317757009,1,,1,,1,3.7037037037037033,Pre-1800
"
                    Discipline
                ",George Herbert,Pre-1800,1.0,0.9333333333333332,6.153846153846154,0.6857142857142857,0.2307692307692307,0.1929824561403508,8.333333333333332,1,0.1929824561403508,1,6.153846153846154,1,,1,,1,8.333333333333332,Pre-1800
"
                    Insensibility
                ",Wilfred Owen,Post-1900,1.0,0.5454545454545454,2.586206896551724,0.2635658914728682,0.375,0.1,0.0,1,0.1,1,2.586206896551724,1,,0,0.5454545454545454,0,,Post-1900
"
                    Believe It
                ",John Logan,Post-1900,0.4545454545454545,0.5454545454545454,0.0,0.7222222222222222,0.0789473684210526,0.0303030303030303,0.0,1,0.0303030303030303,0,,0,0.4545454545454545,0,0.5454545454545454,0,,Post-1900
"
                    The Spring
                ",Thomas Carew,Pre-1800,1.0,0.5,3.1578947368421053,0.5932203389830508,0.4482758620689655,0.16,3.6269430051813463,1,0.16,1,3.1578947368421053,1,,0,0.5,1,3.6269430051813463,Pre-1800
"
                    The Anti-Suffragists
                ",Charlotte Anna Perkins Gilman,1800-1900,1.0,1.0,1.5521064301552108,0.1839080459770115,0.25,,0.2267573696145124,0,,1,1.5521064301552108,1,,1,,1,0.2267573696145124,1800-1900
"
                    Oh, How the Hand the Lover Ought to Prize
                ",Aphra Behn,Pre-1800,0.9230769230769232,0.6923076923076923,3.4482758620689653,0.2452830188679245,0.1052631578947368,0.1304347826086956,0.0,1,0.1304347826086956,1,3.4482758620689653,0,0.9230769230769232,0,0.6923076923076923,0,,Pre-1800
"
                    To a Little Invisible Being Who is Expected Soon to Become Visible
                ",Anna Lætitia Barbauld,Pre-1800,1.0,0.9,1.0638297872340423,0.369047619047619,0.1428571428571428,0.1818181818181818,6.382978723404255,1,0.1818181818181818,1,1.0638297872340423,1,,1,,1,6.382978723404255,Pre-1800
"
                    Recess
                ",Maria Hummel,Post-1900,0.3333333333333333,0.6666666666666666,1.8518518518518516,0.4166666666666667,0.375,0.0869565217391304,0.0,1,0.0869565217391304,1,1.8518518518518516,0,0.3333333333333333,0,0.6666666666666666,0,,Post-1900
"
                    A Hymn to God the Father
                ",Ben Jonson,Pre-1800,1.0,0.875,0.9009009009009008,0.3157894736842105,0.2105263157894736,0.1951219512195122,6.25,1,0.1951219512195122,1,0.9009009009009008,1,,0,0.875,1,6.25,Pre-1800
"
                    The Kisser
                ",Dora Malech,Post-1900,1.0,0.5,0.0,0.4230769230769231,1.0,0.0,0.0,0,,0,,1,,0,0.5,0,,Post-1900
"
                    The Father
                ",Sir Ronald Ross,1800-1900,1.0,0.9166666666666666,8.02919708029197,0.391304347826087,0.2,0.1463414634146341,15.107913669064748,1,0.1463414634146341,1,8.02919708029197,1,,1,,1,15.107913669064748,1800-1900
"
                    The New Church
                ",Lucia Cherciu,Post-1900,0.1428571428571428,0.4285714285714285,0.819672131147541,0.5263157894736842,0.0769230769230769,0.0,0.0,0,,1,0.819672131147541,0,0.1428571428571428,0,0.4285714285714285,0,,Post-1900
"
                    ""Hush little baby, don't say a word,""
                ",Mother Goose,1800-1900,1.0,1.0,0.0,1.4482758620689655,0.3478260869565217,0.1724137931034483,0.0,1,0.1724137931034483,0,,1,,1,,0,,1800-1900
"
                    Hymn
                ",Gottfried Benn,Post-1900,0.0625,0.6875,2.898550724637681,0.2692307692307692,0.3529411764705882,0.0,0.0,0,,1,2.898550724637681,0,0.0625,0,0.6875,0,,Post-1900
"
                    No Worry
                ",Cole Swensen,Post-1900,0.2,0.24,0.0,0.5384615384615384,0.2857142857142857,0.0,0.0,0,,0,,0,0.2,0,0.24,0,,Post-1900
"
                    Poor Crow!
                ",Mary Mapes Dodge,1800-1900,1.0,0.6666666666666666,2.73972602739726,0.5238095238095238,0.2941176470588235,0.0,0.0,0,,1,2.73972602739726,1,,0,0.6666666666666666,0,,1800-1900
"
                    Address to A Child During A Boisterous Winter Evening
                ",Dorothy Wordsworth,1800-1900,0.9302325581395348,0.8372093023255814,3.3333333333333335,0.4684684684684684,0.3225806451612903,0.2409638554216867,0.7556675062972292,1,0.2409638554216867,1,3.3333333333333335,0,0.9302325581395348,0,0.8372093023255814,1,0.7556675062972292,1800-1900
